timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,8,C,815.93
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,9,T,901.91
2025-12-07T12:46:44.775597,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,10,F,819.94
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,1,F,1517.93
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,2,C,1046.14
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,3,D,953.96
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,4,L,851.3
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,5,T,1162.72
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,6,B,1017.23
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,7,A,681.17
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,8,A,649.02
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,9,X,2795.41
2025-12-07T12:47:31.609190,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Black,Random colors,1.2500000000000002,5.0,10,10,H,4262.86
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,1,K,1618.97
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,2,B,1430.29
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,3,B,881.27
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,4,A,705.27
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,5,X,1234.46
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,6,U,1044.16
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,7,Q,1004.19
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,8,L,1068.36
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,9,E,1387.65
2025-12-07T12:48:21.306187,Petr,Letters,Medium,Static,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,10,G,786.53
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,1,O,1659.16
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,2,L,2412.06
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,3,T,993.14
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,4,F,960.32
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,5,X,939.68
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,6,K,1067.34
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,7,F,876.27
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,8,F,766.03
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,9,H,954.0
2025-12-07T12:49:15.356470,Petr,Letters,Medium,Moving,Text field + Enter,Shaking frame,True,Random colors,Random colors,1.2500000000000002,5.0,10,10,T,1116.3
