timestamp_utc,participant,stimulus_type,font_size,motion,input_mode,frame_motion,shaking,text_color_mode,background_mode,min_delay_sec,max_delay_sec,repetitions,trial,stimulus,reaction_time_ms
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,3,G,825.95
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,4,W,585.53
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,5,T,636.12
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,6,E,792.12
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,7,H,840.52
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,8,W,630.75
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,9,T,666.03
2025-12-04T16:23:10.541981,Francisco,Letters,Small,Static,Text field + Enter,Static frame,False,Black,White,0.5,7.0,10,10,X,759.35
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,1,Q,1439.08
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,2,I,1476.76
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,3,B,676.46
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,4,R,673.64
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,5,J,790.0
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,6,P,2816.2
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,7,D,1084.24
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,8,Y,1021.36
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,9,P,898.78
2025-12-04T16:24:14.947289,Francisco,Letters,Small,Moving,Text field + Enter,Shaking frame,True,Black,White,0.5,7.0,10,10,U,802.0
2025-12-04T16:25:08.005078,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,1,P,2097.0
2025-12-04T16:25:08.005078,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,2,I,1206.61
2025-12-04T16:25:08.005078,Francisco,Letters,Small,Moving,Text field + Enter,Static frame,False,Random colors,White,0.5,3.0,10,3,G,848.78
